Doc. vente;Don. ordre;GrVd;Créé le;DébValid;Offre;Date doc.;TypDC;Valeur nette;Dev.;AgCom;Dat.lv.req;Date cde;NbRel;Dern. rel.;TDVt;Motif de la commande client/op;Mod. doc.;Prb;BlLi;Dat.garant;
1205002243;1211061;6;05.01.2016;05.01.2016;29.01.2016;05.01.2016;B;483;EUR;2;29.01.2016;05.01.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002243;1211061;6;05.01.2016;05.01.2016;29.01.2016;05.01.2016;B;483;EUR;2;29.01.2016;05.01.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201000206;1210960;6;16.01.2015;00.00.0000;00.00.0000;16.01.2015;C;483;EUR;2;18.02.2015;16.01.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000206;1210960;6;16.01.2015;00.00.0000;00.00.0000;16.01.2015;C;483;EUR;2;18.02.2015;16.01.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001686;1211018;6;10.03.2016;00.00.0000;00.00.0000;10.03.2016;C;483,2;EUR;2;04.04.2016;09.03.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002563;100;;00.00.0000;0
1201001686;1211018;6;10.03.2016;00.00.0000;00.00.0000;10.03.2016;C;483,2;EUR;2;04.04.2016;09.03.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002563;100;;00.00.0000;0
1205001580;1220055;6;12.08.2015;12.08.2015;12.09.2015;12.08.2015;B;484;EUR;2;04.09.2015;12.08.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001580;1220055;6;12.08.2015;12.08.2015;12.09.2015;12.08.2015;B;484;EUR;2;04.09.2015;12.08.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201000962;1220055;6;18.08.2015;00.00.0000;00.00.0000;18.08.2015;C;484;EUR;2;04.09.2015;12.08.2015;0;00.00.0000;ZCSD;;1205001580;100;;00.00.0000;0
1201000962;1220055;6;18.08.2015;00.00.0000;00.00.0000;18.08.2015;C;484;EUR;2;04.09.2015;12.08.2015;0;00.00.0000;ZCSD;;1205001580;100;;00.00.0000;0
1205002109;1211061;6;07.12.2015;07.12.2015;31.12.2015;07.12.2015;B;484,9;EUR;2;04.01.2016;07.12.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002109;1211061;6;07.12.2015;07.12.2015;31.12.2015;07.12.2015;B;484,9;EUR;2;04.01.2016;07.12.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000633;1210979;6;04.02.2015;04.02.2015;04.03.2015;04.02.2015;B;485;EUR;2;05.02.2015;04.02.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205000633;1210979;6;04.02.2015;04.02.2015;04.03.2015;04.02.2015;B;485;EUR;2;05.02.2015;04.02.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201000313;1210979;6;04.02.2015;00.00.0000;00.00.0000;04.02.2015;C;485;EUR;2;05.02.2015;04.02.2015;0;00.00.0000;ZCSD;;1205000633;100;;00.00.0000;0
1201000313;1210979;6;04.02.2015;00.00.0000;00.00.0000;04.02.2015;C;485;EUR;2;05.02.2015;04.02.2015;0;00.00.0000;ZCSD;;1205000633;100;;00.00.0000;0
1205002167;1211718;6;16.12.2015;16.12.2015;31.12.2015;16.12.2015;B;486;EUR;2;31.12.2015;16.12.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002167;1211718;6;16.12.2015;16.12.2015;31.12.2015;16.12.2015;B;486;EUR;2;31.12.2015;16.12.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201001396;1211718;6;16.12.2015;00.00.0000;00.00.0000;16.12.2015;C;486;EUR;2;30.12.2015;16.12.2015;0;00.00.0000;ZCSD;;1205002167;100;;00.00.0000;0
1201001396;1211718;6;16.12.2015;00.00.0000;00.00.0000;16.12.2015;C;486;EUR;2;30.12.2015;16.12.2015;0;00.00.0000;ZCSD;;1205002167;100;;00.00.0000;0
1201000129;1220033;6;02.01.2015;00.00.0000;00.00.0000;24.12.2014;C;486;EUR;2;30.01.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000129;1220033;6;02.01.2015;00.00.0000;00.00.0000;24.12.2014;C;486;EUR;2;30.01.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000627;1211009;6;24.04.2015;00.00.0000;00.00.0000;24.04.2015;C;486,65;EUR;2;18.05.2015;24.04.2015;0;00.00.0000;ZCSD;;1205001095;100;;00.00.0000;0
1201000627;1211009;6;24.04.2015;00.00.0000;00.00.0000;24.04.2015;C;486,65;EUR;2;18.05.2015;24.04.2015;0;00.00.0000;ZCSD;;1205001095;100;;00.00.0000;0
1201000300;1210095;6;02.02.2015;00.00.0000;00.00.0000;02.02.2015;C;487,7;EUR;2;12.02.2015;29.01.2015;0;00.00.0000;ZCSD;;1205000582;100;;00.00.0000;0
1201000300;1210095;6;02.02.2015;00.00.0000;00.00.0000;02.02.2015;C;487,7;EUR;2;12.02.2015;29.01.2015;0;00.00.0000;ZCSD;;1205000582;100;;00.00.0000;0
1205000582;1210095;6;27.01.2015;27.01.2015;27.02.2015;27.01.2015;B;487,7;EUR;2;12.02.2015;27.01.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205000582;1210095;6;27.01.2015;27.01.2015;27.02.2015;27.01.2015;B;487,7;EUR;2;12.02.2015;27.01.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201002288;1210044;6;31.08.2016;00.00.0000;00.00.0000;31.08.2016;C;487,75;EUR;2;01.09.2016;30.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003013;100;;00.00.0000;0
1201002288;1210044;6;31.08.2016;00.00.0000;00.00.0000;31.08.2016;C;487,75;EUR;2;01.09.2016;30.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003013;100;;00.00.0000;0
1201002258;1210094;6;22.08.2016;00.00.0000;00.00.0000;22.08.2016;C;488,64;EUR;2;14.09.2016;22.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003389;100;;00.00.0000;0
1201002258;1210094;6;22.08.2016;00.00.0000;00.00.0000;22.08.2016;C;488,64;EUR;2;14.09.2016;22.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003389;100;;00.00.0000;0
1205003389;1210094;6;04.08.2016;04.08.2016;04.09.2016;04.08.2016;B;488,64;EUR;2;15.09.2016;04.08.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003389;1210094;6;04.08.2016;04.08.2016;04.09.2016;04.08.2016;B;488,64;EUR;2;15.09.2016;04.08.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002259;1211806;6;06.01.2016;06.01.2016;15.03.2016;06.01.2016;B;489;EUR;2;15.03.2016;06.01.2016;1;04.03.2016;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002259;1211806;6;06.01.2016;06.01.2016;15.03.2016;06.01.2016;B;489;EUR;2;15.03.2016;06.01.2016;1;04.03.2016;OF;Devis : Sans suite;;70;;00.00.0000;0
1201001750;1210398;6;06.04.2016;00.00.0000;00.00.0000;06.04.2016;C;489,55;EUR;2;07.04.2016;02.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002558;100;;00.00.0000;0
1201001750;1210398;6;06.04.2016;00.00.0000;00.00.0000;06.04.2016;C;489,55;EUR;2;07.04.2016;02.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002558;100;;00.00.0000;0
1205002558;1210398;6;01.03.2016;01.03.2016;01.04.2016;01.03.2016;B;489,55;EUR;2;29.04.2016;01.03.2016;1;25.03.2016;OF;Devis : Commandé;;70;;00.00.0000;0
1205002558;1210398;6;01.03.2016;01.03.2016;01.04.2016;01.03.2016;B;489,55;EUR;2;29.04.2016;01.03.2016;1;25.03.2016;OF;Devis : Commandé;;70;;00.00.0000;0
1201001360;1210380;6;08.12.2015;00.00.0000;00.00.0000;08.12.2015;C;489,7;EUR;2;10.12.2015;08.12.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001360;1210380;6;08.12.2015;00.00.0000;00.00.0000;08.12.2015;C;489,7;EUR;2;10.12.2015;08.12.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205003103;1210137;6;10.06.2016;10.06.2016;10.07.2016;10.06.2016;B;490;EUR;2;05.09.2016;10.06.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205003103;1210137;6;10.06.2016;10.06.2016;10.07.2016;10.06.2016;B;490;EUR;2;05.09.2016;10.06.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201000892;1211000;6;17.07.2015;00.00.0000;00.00.0000;17.07.2015;C;491,28;EUR;2;04.09.2015;17.07.2015;0;00.00.0000;ZCSD;;1205001478;100;;00.00.0000;0
1201000892;1211000;6;17.07.2015;00.00.0000;00.00.0000;17.07.2015;C;491,28;EUR;2;04.09.2015;17.07.2015;0;00.00.0000;ZCSD;;1205001478;100;;00.00.0000;0
1205002146;1211098;6;11.12.2015;11.12.2015;11.01.2016;11.12.2015;B;491,75;EUR;2;15.01.2016;11.12.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002146;1211098;6;11.12.2015;11.12.2015;11.01.2016;11.12.2015;B;491,75;EUR;2;15.01.2016;11.12.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001367;1210235;6;22.06.2015;22.06.2015;22.07.2015;22.06.2015;B;492;EUR;2;24.06.2015;22.06.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001367;1210235;6;22.06.2015;22.06.2015;22.07.2015;22.06.2015;B;492;EUR;2;24.06.2015;22.06.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001386;1210356;6;25.06.2015;25.06.2015;25.07.2015;25.06.2015;B;492;EUR;2;09.07.2015;25.06.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001386;1210356;6;25.06.2015;25.06.2015;25.07.2015;25.06.2015;B;492;EUR;2;09.07.2015;25.06.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201000205;1210283;6;16.01.2015;00.00.0000;00.00.0000;16.01.2015;C;492;EUR;2;09.02.2015;06.01.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000205;1210283;6;16.01.2015;00.00.0000;00.00.0000;16.01.2015;C;492;EUR;2;09.02.2015;06.01.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201002459;1211062;6;11.10.2016;00.00.0000;00.00.0000;11.10.2016;C;492,2;EUR;2;02.11.2016;11.10.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003730;100;;00.00.0000;0
1201002459;1211062;6;11.10.2016;00.00.0000;00.00.0000;11.10.2016;C;492,2;EUR;2;02.11.2016;11.10.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003730;100;;00.00.0000;0
1205000069;1210097;6;02.01.2015;17.11.2014;28.02.2015;17.11.2014;B;492,25;EUR;2;17.11.2014;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000069;1210097;6;02.01.2015;17.11.2014;28.02.2015;17.11.2014;B;492,25;EUR;2;17.11.2014;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201000198;1210097;6;15.01.2015;00.00.0000;00.00.0000;15.01.2015;C;492,25;EUR;2;16.01.2015;05.01.2015;0;00.00.0000;ZCSD;;1205000069;100;;00.00.0000;0
1201000198;1210097;6;15.01.2015;00.00.0000;00.00.0000;15.01.2015;C;492,25;EUR;2;16.01.2015;05.01.2015;0;00.00.0000;ZCSD;;1205000069;100;;00.00.0000;0
1201000006;1210042;6;02.01.2015;00.00.0000;00.00.0000;09.12.2014;C;493;EUR;2;28.02.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000006;1210042;6;02.01.2015;00.00.0000;00.00.0000;09.12.2014;C;493;EUR;2;28.02.2015;00.00.0000;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001813;1211718;6;19.04.2016;00.00.0000;00.00.0000;19.04.2016;C;493,45;EUR;2;19.04.2016;19.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002814;100;;00.00.0000;0
1201001813;1211718;6;19.04.2016;00.00.0000;00.00.0000;19.04.2016;C;493,45;EUR;2;19.04.2016;19.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002814;100;;00.00.0000;0
1201002235;1211018;6;10.08.2016;00.00.0000;00.00.0000;10.08.2016;C;493,85;EUR;2;10.08.2016;10.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003401;100;;00.00.0000;0
1201002235;1211018;6;10.08.2016;00.00.0000;00.00.0000;10.08.2016;C;493,85;EUR;2;10.08.2016;10.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003401;100;;00.00.0000;0
1201000781;1211551;6;17.06.2015;00.00.0000;00.00.0000;17.06.2015;C;494;EUR;2;06.07.2015;15.06.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000781;1211551;6;17.06.2015;00.00.0000;00.00.0000;17.06.2015;C;494;EUR;2;06.07.2015;15.06.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205003266;1210976;6;08.07.2016;08.07.2016;08.08.2016;08.07.2016;B;494;EUR;2;18.07.2016;08.07.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003266;1210976;6;08.07.2016;08.07.2016;08.08.2016;08.07.2016;B;494;EUR;2;18.07.2016;08.07.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001844;1210358;6;12.10.2015;12.10.2015;10.11.2015;12.10.2015;B;496;EUR;2;15.10.2015;12.10.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001844;1210358;6;12.10.2015;12.10.2015;10.11.2015;12.10.2015;B;496;EUR;2;15.10.2015;12.10.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201002121;1211690;6;06.07.2016;00.00.0000;00.00.0000;06.07.2016;C;496,29;EUR;2;06.07.2016;06.07.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003236;100;;00.00.0000;0
1201002121;1211690;6;06.07.2016;00.00.0000;00.00.0000;06.07.2016;C;496,29;EUR;2;06.07.2016;06.07.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003236;100;;00.00.0000;0
1205000403;1210480;6;02.01.2015;02.10.2014;28.02.2015;02.10.2014;B;496,65;EUR;2;03.10.2014;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000403;1210480;6;02.01.2015;02.10.2014;28.02.2015;02.10.2014;B;496,65;EUR;2;03.10.2014;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002833;1230474;6;21.04.2016;21.04.2016;21.05.2016;21.04.2016;B;498;EUR;2;31.08.2016;21.04.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002833;1230474;6;21.04.2016;21.04.2016;21.05.2016;21.04.2016;B;498;EUR;2;31.08.2016;21.04.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201002552;1210756;6;04.11.2016;00.00.0000;00.00.0000;04.11.2016;C;499,1;EUR;2;10.11.2016;04.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003900;100;;00.00.0000;0
1201002552;1210756;6;04.11.2016;00.00.0000;00.00.0000;04.11.2016;C;499,1;EUR;2;10.11.2016;04.11.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003900;100;;00.00.0000;0
1201001356;1210084;6;08.12.2015;00.00.0000;00.00.0000;08.12.2015;C;499,25;EUR;2;09.12.2015;08.12.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001356;1210084;6;08.12.2015;00.00.0000;00.00.0000;08.12.2015;C;499,25;EUR;2;09.12.2015;08.12.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205002744;1220170;6;06.04.2016;06.04.2016;06.05.2016;06.04.2016;B;500;EUR;2;28.04.2016;06.04.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205002744;1220170;6;06.04.2016;06.04.2016;06.05.2016;06.04.2016;B;500;EUR;2;28.04.2016;06.04.2016;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001049;1230397;6;15.04.2015;15.04.2015;15.05.2015;15.04.2015;B;500;EUR;2;07.04.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;1205000980;70;;00.00.0000;0
1205001049;1230397;6;15.04.2015;15.04.2015;15.05.2015;15.04.2015;B;500;EUR;2;07.04.2015;00.00.0000;0;00.00.0000;OF;Devis : Sans suite;1205000980;70;;00.00.0000;0
1205002013;1230008;6;17.11.2015;17.11.2015;14.12.2015;17.11.2015;B;501,75;EUR;2;27.11.2015;17.11.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002013;1230008;6;17.11.2015;17.11.2015;14.12.2015;17.11.2015;B;501,75;EUR;2;27.11.2015;17.11.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201001543;1211092;6;04.02.2016;00.00.0000;00.00.0000;04.02.2016;C;502,3;EUR;2;02.03.2016;02.02.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002412;100;;00.00.0000;0
1201001543;1211092;6;04.02.2016;00.00.0000;00.00.0000;04.02.2016;C;502,3;EUR;2;02.03.2016;02.02.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002412;100;;00.00.0000;0
1201001794;1211030;6;14.04.2016;00.00.0000;00.00.0000;14.04.2016;C;502,5;EUR;2;15.04.2016;13.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002775;100;;00.00.0000;0
1201001794;1211030;6;14.04.2016;00.00.0000;00.00.0000;14.04.2016;C;502,5;EUR;2;15.04.2016;13.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002775;100;;00.00.0000;0
1205002458;1210894;6;10.02.2016;10.02.2016;11.03.2016;10.02.2016;B;503,1;EUR;2;04.03.2016;10.02.2016;0;00.00.0000;OF;Devis : Remplacé;;70;;00.00.0000;0
1205002458;1210894;6;10.02.2016;10.02.2016;11.03.2016;10.02.2016;B;503,1;EUR;2;04.03.2016;10.02.2016;0;00.00.0000;OF;Devis : Remplacé;;70;;00.00.0000;0
1201000647;1210617;6;30.04.2015;00.00.0000;00.00.0000;30.04.2015;C;504,25;EUR;2;04.05.2015;28.04.2015;0;00.00.0000;ZCSD;;1205000807;100;;00.00.0000;0
1201000647;1210617;6;30.04.2015;00.00.0000;00.00.0000;30.04.2015;C;504,25;EUR;2;04.05.2015;28.04.2015;0;00.00.0000;ZCSD;;1205000807;100;;00.00.0000;0
1205002778;1210757;6;13.04.2016;13.04.2016;13.05.2016;13.04.2016;B;504,55;EUR;2;20.04.2016;13.04.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002778;1210757;6;13.04.2016;13.04.2016;13.05.2016;13.04.2016;B;504,55;EUR;2;20.04.2016;13.04.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201000531;1210758;6;31.03.2015;00.00.0000;00.00.0000;31.03.2015;C;504,74;EUR;2;01.04.2015;31.03.2015;0;00.00.0000;ZCSD;;1205000959;100;;00.00.0000;0
1201000531;1210758;6;31.03.2015;00.00.0000;00.00.0000;31.03.2015;C;504,74;EUR;2;01.04.2015;31.03.2015;0;00.00.0000;ZCSD;;1205000959;100;;00.00.0000;0
1201001788;1210044;6;11.04.2016;00.00.0000;00.00.0000;11.04.2016;C;508;EUR;2;12.04.2016;11.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002638;100;;00.00.0000;0
1201001788;1210044;6;11.04.2016;00.00.0000;00.00.0000;11.04.2016;C;508;EUR;2;12.04.2016;11.04.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002638;100;;00.00.0000;0
1205002638;1210044;6;16.03.2016;16.03.2016;16.04.2016;16.03.2016;B;508;EUR;2;29.04.2016;16.03.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205002638;1210044;6;16.03.2016;16.03.2016;16.04.2016;16.03.2016;B;508;EUR;2;29.04.2016;16.03.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001271;1210276;6;08.06.2015;08.06.2015;06.07.2015;08.06.2015;B;509,25;EUR;2;10.06.2015;08.06.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205001271;1210276;6;08.06.2015;08.06.2015;06.07.2015;08.06.2015;B;509,25;EUR;2;10.06.2015;08.06.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201001641;1211549;6;29.02.2016;00.00.0000;00.00.0000;29.02.2016;C;509,5;EUR;2;22.03.2016;29.02.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002526;100;;00.00.0000;0
1201001641;1211549;6;29.02.2016;00.00.0000;00.00.0000;29.02.2016;C;509,5;EUR;2;22.03.2016;29.02.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205002526;100;;00.00.0000;0
1201002232;1220009;6;04.08.2016;00.00.0000;00.00.0000;04.08.2016;C;509,6;EUR;2;23.08.2016;04.08.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201002232;1220009;6;04.08.2016;00.00.0000;00.00.0000;04.08.2016;C;509,6;EUR;2;23.08.2016;04.08.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001282;1230008;6;18.11.2015;00.00.0000;00.00.0000;18.11.2015;C;509,75;EUR;2;27.11.2015;17.11.2015;0;00.00.0000;ZCSD;;1205002013;100;;00.00.0000;0
1201001282;1230008;6;18.11.2015;00.00.0000;00.00.0000;18.11.2015;C;509,75;EUR;2;27.11.2015;17.11.2015;0;00.00.0000;ZCSD;;1205002013;100;;00.00.0000;0
1205000574;1211290;6;26.01.2015;26.01.2015;26.02.2015;26.01.2015;B;510;EUR;2;12.03.2015;26.01.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205000574;1211290;6;26.01.2015;26.01.2015;26.02.2015;26.01.2015;B;510;EUR;2;12.03.2015;26.01.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201001827;1210283;6;21.04.2016;00.00.0000;00.00.0000;21.04.2016;C;511;EUR;2;22.04.2016;21.04.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001827;1210283;6;21.04.2016;00.00.0000;00.00.0000;21.04.2016;C;511;EUR;2;22.04.2016;21.04.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205000432;1210294;6;12.01.2015;12.01.2015;12.02.2015;12.01.2015;B;511;EUR;2;16.01.2015;12.01.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1205000432;1210294;6;12.01.2015;12.01.2015;12.02.2015;12.01.2015;B;511;EUR;2;16.01.2015;12.01.2015;0;00.00.0000;OF;Devis : Sans suite;;70;;00.00.0000;0
1201000375;1210283;6;18.02.2015;00.00.0000;00.00.0000;18.02.2015;C;511,5;EUR;2;01.05.2015;05.02.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000375;1210283;6;18.02.2015;00.00.0000;00.00.0000;18.02.2015;C;511,5;EUR;2;01.05.2015;05.02.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000410;1210979;6;27.02.2015;00.00.0000;00.00.0000;27.02.2015;C;512;EUR;2;27.03.2015;26.02.2015;0;00.00.0000;ZCSD;;1205000777;100;;00.00.0000;0
1201000410;1210979;6;27.02.2015;00.00.0000;00.00.0000;27.02.2015;C;512;EUR;2;27.03.2015;26.02.2015;0;00.00.0000;ZCSD;;1205000777;100;;00.00.0000;0
1201001045;1210757;6;10.09.2015;00.00.0000;00.00.0000;10.09.2015;C;512,25;EUR;2;10.09.2015;10.09.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001045;1210757;6;10.09.2015;00.00.0000;00.00.0000;10.09.2015;C;512,25;EUR;2;10.09.2015;10.09.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000752;1210283;6;09.06.2015;00.00.0000;00.00.0000;09.06.2015;C;512,5;EUR;2;30.06.2015;08.06.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201000752;1210283;6;09.06.2015;00.00.0000;00.00.0000;09.06.2015;C;512,5;EUR;2;30.06.2015;08.06.2015;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1205003564;1211300;6;16.09.2016;16.09.2016;16.10.2016;16.09.2016;B;515,85;EUR;2;30.09.2016;16.09.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003564;1211300;6;16.09.2016;16.09.2016;16.10.2016;16.09.2016;B;515,85;EUR;2;30.09.2016;16.09.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1201002350;1211300;6;16.09.2016;00.00.0000;00.00.0000;16.09.2016;C;515,85;EUR;2;30.09.2016;16.09.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003564;100;;00.00.0000;0
1201002350;1211300;6;16.09.2016;00.00.0000;00.00.0000;16.09.2016;C;515,85;EUR;2;30.09.2016;16.09.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003564;100;;00.00.0000;0
1201002641;1211061;6;25.11.2016;00.00.0000;00.00.0000;25.11.2016;C;515,94;EUR;2;28.11.2016;24.11.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201002641;1211061;6;25.11.2016;00.00.0000;00.00.0000;25.11.2016;C;515,94;EUR;2;28.11.2016;24.11.2016;0;00.00.0000;ZCSD;;;100;;00.00.0000;0
1201001051;1210466;6;11.09.2015;00.00.0000;00.00.0000;11.09.2015;C;516;EUR;2;25.09.2015;09.09.2015;0;00.00.0000;ZCSD;;1205001486;100;;00.00.0000;0
1201001051;1210466;6;11.09.2015;00.00.0000;00.00.0000;11.09.2015;C;516;EUR;2;25.09.2015;09.09.2015;0;00.00.0000;ZCSD;;1205001486;100;;00.00.0000;0
1201002270;1211009;6;25.08.2016;00.00.0000;00.00.0000;25.08.2016;C;516;EUR;2;30.09.2016;24.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003298;100;;00.00.0000;0
1201002270;1211009;6;25.08.2016;00.00.0000;00.00.0000;25.08.2016;C;516;EUR;2;30.09.2016;24.08.2016;0;00.00.0000;ZCSD;Devis : Commandé;1205003298;100;;00.00.0000;0
1205003298;1211009;6;18.07.2016;18.07.2016;18.08.2016;18.07.2016;B;516;EUR;2;30.08.2016;18.07.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205003298;1211009;6;18.07.2016;18.07.2016;18.08.2016;18.07.2016;B;516;EUR;2;30.08.2016;18.07.2016;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001628;1210405;6;26.08.2015;26.08.2015;26.09.2015;26.08.2015;B;516,15;EUR;2;31.08.2015;26.08.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
1205001628;1210405;6;26.08.2015;26.08.2015;26.09.2015;26.08.2015;B;516,15;EUR;2;31.08.2015;26.08.2015;0;00.00.0000;OF;Devis : Commandé;;70;;00.00.0000;0
